0.7,230000,14.6,1,3.90811753,3.91303182
0.7,230000,15,0.8,3.91400838,4.69563818
0.7,220000,14.8,0.6,3.91876459,8.11406422
0.6,230000,14.2,0.9,3.91989183,3.91303182
0.6,220000,14.6,0.9,3.92044568,2.71738291
0.7,230000,14.2,0.9,3.92811108,5.6347661
0.4,230000,14.1,1,3.93404698,5.6347661
0.7,230000,15,0.9,3.93681121,3.26085973
0.7,210000,14.3,1.1,3.93711329,4.69563818
0.6,230000,14.6,0.7,3.93809342,4.69563818
0.6,230000,15,0.9,3.94608068,6.7617197
0.7,230000,14.8,0.7,3.94690967,2.2644856
0.6,230000,15,1,3.94995165,3.26085973
0.7,220000,14.4,1.1,3.95104647,3.91303182
0.7,230000,14.1,0.9,3.95242548,3.26085973
0.6,220000,15,0.9,3.9574585,5.6347661
0.5,230000,14.1,0.9,3.95768976,3.91303182
0.6,230000,14.9,0.8,3.95975208,3.26085973
0.4,230000,14.4,1,3.96554017,6.7617197
0.7,230000,14.3,0.8,3.9658494,4.69563818
0.5,230000,14.9,1,3.96928477,4.69563818
0.7,230000,14.9,0.7,3.97096133,2.71738291
0.7,210000,14.2,1,3.97106051,4.69563818
0.5,230000,14.3,0.9,3.9711535,3.91303182
0.7,220000,14.7,0.8,3.97228289,6.7617197
0.7,220000,14.7,0.5,3.97539783,5.6347661
0.6,230000,14.7,1.1,3.97590208,3.91303182
0.7,220000,14.5,0.8,3.97680759,3.91303182
0.6,230000,14.8,1,3.97942209,3.91303182
0.7,230000,14.8,1,3.9837842,3.26085973
0.6,230000,14.3,0.7,3.98480654,3.91303182
0.6,220000,14.4,1,3.98762488,5.6347661
0.6,230000,14.6,1.1,3.99232268,3.26085973
0.7,220000,14.6,0.7,3.99379253,4.69563818
0.7,230000,14.1,0.7,3.99529266,3.26085973
0.7,230000,14.5,1,3.99565625,4.69563818
0.7,220000,14.8,1.1,4.00043726,3.91303182
0.7,230000,14.3,0.7,4.0038352,3.26085973
0.6,210000,14.6,1.1,4.00438309,4.69563818
0.6,230000,14.1,0.6,4.00440931,3.26085973
0.7,230000,14.9,0.6,4.00509357,4.69563818
0.6,230000,14.2,0.7,4.00589132,5.6347661
0.6,220000,14.7,1.1,4.00929403,4.69563818
0.6,230000,14.7,0.8,4.01185274,3.26085973
0.7,230000,15,1,4.01736879,2.71738291
0.6,230000,14.6,0.8,4.01839733,2.71738291
0.7,230000,14.9,1,4.01911068,3.26085973
0.7,230000,15,0.6,4.02190018,3.26085973
0.7,220000,15,1.1,4.02190113,5.6347661
0.7,220000,14.8,0.8,4.02237225,4.69563818
0.6,220000,14.1,1,4.02238894,3.26085973
0.7,230000,14.7,1,4.02276564,3.26085973
0.6,230000,14.2,0.8,4.02596664,3.91303182
0.7,230000,14.7,0.7,4.02695322,2.71738291
0.7,220000,14.9,1,4.03509521,3.91303182
0.7,220000,14.4,1,4.03572083,2.71738291
0.4,230000,14.5,0.9,4.03808212,3.91303182
0.6,230000,14.5,0.8,4.03903246,3.26085973
0.7,230000,14.2,0.6,4.04074526,3.26085973
0.7,220000,14.7,0.7,4.04202843,3.26085973
0.7,220000,14.2,0.9,4.04698229,4.69563818
0.6,220000,14.4,0.9,4.04703188,2.71738291
0.6,220000,14.5,1.1,4.04716158,4.69563818
0.7,220000,14.3,0.8,4.04871655,4.69563818
0.6,220000,14.4,1.1,4.05210352,3.91303182
0.7,220000,14.9,0.8,4.05589533,3.91303182
0.7,230000,14.7,0.9,4.05722475,4.69563818
0.7,220000,14.5,1,4.05899858,4.69563818
0.7,230000,14.5,0.9,4.06120062,3.26085973
0.7,220000,14.9,1.1,4.06228876,3.26085973
0.7,220000,14.6,1,4.0648365,5.6347661
0.6,220000,14.8,1,4.06523514,6.7617197
0.7,230000,14.4,0.5,4.06696272,3.91303182
0.3,230000,14.1,1,4.06993055,2.71738291
0.6,230000,14.1,0.7,4.07093287,2.2644856
0.7,210000,14.4,0.7,4.07168293,6.7617197
0.7,210000,14.1,1,4.07282209,5.6347661
0.6,230000,14.4,0.8,4.07315683,3.26085973
0.7,210000,14.6,0.7,4.07486057,5.6347661
0.6,220000,14.6,1.1,4.07508421,3.91303182
0.4,230000,14.3,0.9,4.07510138,2.71738291
0.5,220000,14.1,0.8,4.07699871,5.6347661
0.6,220000,14.5,0.9,4.07910299,3.26085973
0.4,230000,14.2,0.9,4.07981396,3.91303182
0.7,230000,15,0.7,4.08209467,2.2644856
0.5,220000,14.5,0.7,4.08405113,2.71738291
0.6,230000,14.5,1.1,4.08767414,3.26085973
0.7,210000,14.5,0.7,4.08831882,3.91303182
0.7,230000,14.2,0.5,4.09280825,5.6347661
0.7,220000,14.3,0.5,4.09335756,3.91303182
0.7,230000,14.3,0.5,4.09350586,3.26085973
0.7,220000,14.3,0.9,4.09537888,6.7617197
0.7,220000,14.1,0.9,4.09777164,3.91303182
0.6,210000,14.9,1,4.0983634,4.69563818
0.5,230000,14.1,0.5,4.09912062,5.6347661
0.6,230000,14.7,0.7,4.10047197,4.69563818
0.6,220000,14.1,0.9,4.10234165,3.91303182
0.7,220000,15,1,4.10273361,3.91303182
0.6,220000,14.9,1.1,4.10338926,2.71738291
0.3,230000,14.2,1,4.10350418,3.26085973
0.6,230000,14.4,0.9,4.1089015,2.71738291
0.7,230000,14.8,0.8,4.10894585,2.71738291
0.6,230000,14.3,0.8,4.10921574,3.91303182
0.7,230000,14.7,0.5,4.11120605,2.71738291
0.6,230000,14.1,0.8,4.11296034,3.91303182
0.6,220000,14.3,0.9,4.11458969,2.2644856
0.7,210000,14.7,1.1,4.1166749,5.6347661
0.7,220000,14.1,0.7,4.11735106,3.26085973
0.6,210000,14.4,0.6,4.1199975,5.6347661
0.5,230000,14.8,0.5,4.12222338,4.69563818
0.6,220000,14.6,1,4.12399006,3.91303182
0.7,220000,14.8,0.7,4.12457275,4.69563818
0.7,220000,14.7,0.9,4.12511539,3.26085973
0.7,230000,14.6,0.5,4.12757111,4.69563818
0.3,230000,14.7,0.9,4.12812185,3.26085973
0.6,230000,14.7,0.9,4.1295023,2.2644856
0.7,210000,14.1,1.1,4.12996292,3.91303182
0.7,210000,14.7,0.7,4.13671446,3.91303182
0.5,230000,14.2,0.9,4.14449835,3.91303182
0.6,230000,14.6,0.5,4.14743376,4.69563818
0.6,230000,14.7,0.5,4.15105247,5.6347661
0.5,230000,14.2,0.6,4.15149546,3.91303182
0.7,210000,14.4,1.1,4.15180635,3.91303182
0.5,230000,14.4,0.7,4.15347862,3.91303182
0.3,230000,14.4,1.1,4.15503311,3.91303182
0.5,230000,14.3,0.6,4.1586194,2.71738291
0.6,230000,14.3,0.6,4.1607275,4.69563818
0.6,220000,15,1.1,4.16138983,3.91303182
0.6,230000,14.4,0.7,4.1659193,2.2644856
0.6,220000,14.8,0.5,4.16774225,4.69563818
0.7,230000,14.2,1,4.16940498,2.71738291
0.3,230000,14.4,0.9,4.16962481,3.26085973
0.6,220000,14.2,1,4.17268562,3.91303182
0.5,220000,14.5,1.1,4.17289114,5.6347661
0.6,230000,14.1,1.1,4.17379427,4.69563818
0.6,220000,14.2,0.6,4.17664671,5.6347661
0.5,230000,14.3,0.5,4.17694759,5.6347661
0.6,220000,14.7,0.9,4.17791796,3.91303182
0.5,230000,14.6,0.9,4.17862558,4.69563818
0.7,210000,14.2,1.1,4.17865086,3.26085973
0.5,210000,14.5,0.6,4.1797843,6.7617197
0.4,230000,14.6,0.9,4.18012238,2.71738291
0.3,230000,14.5,0.9,4.18157053,4.69563818
0.5,230000,14.3,1,4.1826396,3.91303182
0.7,220000,14.9,0.6,4.18326998,3.91303182
0.6,210000,14.5,1.1,4.18621063,3.91303182
0.6,220000,14.2,1.1,4.18630075,3.26085973
0.6,220000,14.1,0.7,4.18652725,3.26085973
0.6,230000,14.5,0.9,4.18908167,2.2644856
0.3,220000,14.5,1.1,4.19009733,3.91303182
0.6,220000,14.5,1,4.1902256,3.26085973
0.4,230000,14.1,0.9,4.19079828,2.71738291
0.6,230000,14.9,0.7,4.19201899,3.26085973
0.6,210000,14.8,0.9,4.1924367,3.91303182
0.6,220000,14.4,0.7,4.19638538,3.91303182
0.3,230000,14.5,0.7,4.19737959,4.69563818
0.6,220000,14.9,0.9,4.19767618,3.26085973
0.7,220000,14.7,0.6,4.2008152,5.6347661
0.7,220000,14.4,0.9,4.2013998,4.69563818
0.6,230000,14.4,0.6,4.20192289,3.26085973
0.6,220000,14.5,0.7,4.20348358,3.91303182
0.7,210000,14.8,1.1,4.20379162,6.7617197
0.7,210000,14.5,1.1,4.20431757,2.2644856
0.6,210000,14.6,0.8,4.20506668,4.69563818
0.4,230000,14.4,0.9,4.20725727,3.26085973
0.6,220000,14.8,1.1,4.20734978,4.69563818
0.6,220000,14.8,0.9,4.20981312,3.26085973
0.6,230000,15,0.5,4.21262264,2.71738291
0.7,220000,14.9,0.9,4.21315193,3.26085973
0.6,230000,14.8,0.7,4.21415663,3.91303182
0.6,210000,14.2,1.1,4.21748114,6.7617197
0.6,230000,14.2,0.6,4.21813202,2.2644856
0.5,220000,14.4,0.5,4.21942854,6.7617197
0.5,230000,14.8,1.1,4.22084236,2.71738291
0.6,220000,15,0.8,4.22169352,3.91303182
0.4,210000,14.1,0.5,4.22193003,6.7617197
0.5,230000,14.9,1.1,4.22317505,3.91303182
0.5,220000,14.8,0.7,4.22482204,3.91303182
0.5,220000,14.1,0.6,4.22590923,4.69563818
0.6,220000,15,1,4.22739887,3.91303182
0.6,210000,14.5,0.9,4.2282443,4.69563818
0.5,230000,14.6,0.5,4.22841167,5.6347661
0.5,230000,14.4,1.1,4.23139048,4.69563818
0.7,230000,14.6,0.6,4.23161697,3.91303182
0.3,230000,14.3,1,4.23177052,3.91303182
0.7,210000,15,1.1,4.23235416,4.69563818
0.5,230000,15,0.9,4.23270178,2.71738291
0.4,230000,15,0.5,4.23422384,5.6347661
0.6,220000,14.3,1,4.23422384,4.69563818
0.6,230000,14.1,0.5,4.23445034,2.2644856
0.7,220000,14.4,0.6,4.23628473,4.69563818
0.4,230000,14.5,0.5,4.23692465,5.6347661
0.5,220000,14.6,0.7,4.2383523,4.69563818
0.5,230000,14.4,0.5,4.23945045,3.91303182
0.7,220000,14.1,0.8,4.24119473,3.91303182
0.6,230000,14.2,1.1,4.24238014,3.26085973
0.6,210000,14.8,1,4.24266243,6.7617197
0.6,210000,14.1,0.9,4.24299002,3.91303182
0.7,210000,14.6,1.1,4.24372005,3.26085973
0.5,230000,14.7,0.5,4.24386787,4.69563818
0.6,220000,14.8,0.8,4.24559879,3.26085973
0.6,200000,14.3,1.1,4.24597311,5.6347661
0.7,200000,14.7,1.1,4.24638176,5.6347661
0.6,220000,14.2,0.9,4.24918652,2.71738291
0.3,230000,14.8,1.1,4.25097513,3.91303182
0.5,230000,14.4,1,4.25246143,3.26085973
0.5,230000,14.9,0.9,4.2525816,3.26085973
0.6,230000,14.3,1.1,4.25347424,5.6347661
0.4,230000,14.1,0.5,4.25528812,3.91303182
0.4,230000,14.6,1.1,4.25607491,3.91303182
0.7,210000,14.3,1,4.25633097,5.6347661
0.6,220000,14.9,1,4.25641203,3.26085973
0.5,230000,14.3,1.1,4.25696325,5.6347661
0.7,210000,14.3,0.8,4.25765038,6.7617197
0.7,220000,14.4,0.5,4.25765944,3.91303182
0.5,230000,14.9,0.6,4.25889301,3.91303182
0.4,220000,14.2,0.5,4.26079464,2.71738291
0.5,200000,14.1,0.8,4.2613821,4.69563818
0.7,220000,15,0.7,4.26143122,2.2644856
0.6,220000,14.9,0.8,4.26154518,4.69563818
0.7,220000,14.4,0.8,4.26166487,2.2644856
0.5,220000,14.7,0.7,4.26222992,2.71738291
0.7,220000,14.3,0.7,4.26292944,3.26085973
0.7,210000,14.9,1.1,4.26655769,4.69563818
0.6,210000,14.2,0.9,4.26817799,3.26085973
0.5,230000,14.8,1,4.26843166,3.91303182
0.6,230000,14.5,0.5,4.26915979,3.91303182
0.5,220000,14.3,1.1,4.27067518,3.91303182
0.6,210000,14.8,1.1,4.27119017,5.6347661
0.4,230000,14.6,0.5,4.27389193,4.69563818
0.5,220000,14.2,0.8,4.27548122,4.69563818
0.6,220000,14.1,0.8,4.2756753,3.26085973
0.5,220000,14.7,0.6,4.27625418,3.26085973
0.3,230000,14.6,0.7,4.27738047,5.6347661
0.5,220000,14.4,0.6,4.27786207,4.69563818
0.6,220000,15,0.6,4.27815342,4.69563818
0.6,230000,14.8,0.9,4.27961779,3.91303182
0.6,230000,14.6,0.9,4.28260517,2.71738291
0.7,230000,14.8,0.5,4.28366423,3.26085973
0.5,230000,14.7,0.9,4.28410578,4.69563818
0.5,220000,14.3,0.9,4.28559828,4.69563818
0.5,230000,15,0.6,4.28619576,3.26085973
0.3,220000,14.4,1.1,4.28657532,3.26085973
0.5,220000,14.2,1,4.28666258,5.6347661
0.6,230000,14.9,0.6,4.28771019,3.26085973
0.7,210000,14.5,0.9,4.28799009,4.69563818
0.7,220000,14.8,0.9,4.28800583,4.69563818
0.7,220000,15,0.9,4.28983736,2.71738291
0.7,200000,14.1,1.1,4.29025745,5.6347661
0.6,210000,14.4,0.8,4.29265976,3.91303182
0.5,230000,14.7,1,4.2935977,3.26085973
0.3,230000,15,1,4.29364586,3.26085973
0.7,230000,14.8,0.6,4.29442883,2.71738291
0.5,220000,14.2,0.9,4.29559088,6.7617197
0.7,230000,14.1,0.6,4.29781628,2.71738291
0.6,230000,14.2,0.5,4.29830885,4.69563818
0.5,210000,14.4,0.8,4.29881811,3.91303182
0.6,220000,14.9,0.5,4.29888773,3.91303182
0.7,200000,14.6,1.1,4.30147457,6.7617197
0.7,220000,14.6,0.6,4.30363321,4.69563818
0.7,220000,14.2,0.8,4.30712986,3.26085973
0.5,230000,15,1,4.30763292,3.91303182
0.6,220000,15,0.5,4.3082037,3.91303182
0.6,230000,14.8,0.5,4.30875492,4.69563818
0.7,200000,14.2,1.1,4.31130409,6.7617197
0.7,220000,14.3,0.6,4.31215048,3.26085973
0.4,230000,14.3,1,4.31243563,3.26085973
0.7,210000,14.4,0.8,4.31546211,3.91303182
0.4,230000,14.8,0.6,4.31569052,6.7617197
0.3,230000,14.8,0.9,4.31575203,3.91303182
0.5,230000,14.5,0.5,4.31759548,2.71738291
0.5,230000,14.9,0.8,4.31809521,3.91303182
0.7,200000,14.5,0.7,4.31812859,5.6347661
0.6,230000,15,0.6,4.31908274,3.26085973
0.5,230000,14.5,1,4.32272625,2.71738291
0.4,220000,14.9,0.5,4.3233428,3.91303182
0.7,210000,14.6,0.8,4.32363129,3.26085973
0.6,230000,14.9,0.5,4.32364225,2.71738291
0.5,230000,15,0.7,4.32377005,3.91303182
0.6,220000,14.7,0.7,4.32598829,3.26085973
0.4,230000,14.5,1,4.32623625,3.91303182
0.4,230000,14.5,1.1,4.32641506,3.26085973
0.7,210000,14.6,0.9,4.32656479,5.6347661
0.5,220000,14.4,1,4.3266964,5.6347661
0.6,220000,14.3,0.6,4.32696533,3.26085973
0.6,220000,14.7,0.8,4.32716417,3.91303182
0.5,230000,14.1,1.1,4.32765627,3.26085973
0.4,220000,14.4,0.9,4.3277154,4.69563818
0.3,230000,14.4,0.7,4.3281064,2.71738291
0.3,230000,14.1,0.9,4.32824659,2.71738291
0.5,220000,14.5,0.5,4.32849455,4.69563818
0.4,230000,14.8,0.8,4.32891607,3.26085973
0.7,210000,14.4,1,4.33308983,4.69563818
0.6,210000,14.2,0.8,4.33582354,3.26085973
0.7,200000,14.5,1.1,4.33683348,4.69563818
0.5,220000,14.2,0.5,4.33774662,4.69563818
0.4,230000,14.3,1.1,4.33845997,3.91303182
0.6,210000,14.1,0.8,4.33879995,3.26085973
0.6,210000,14.1,1,4.33981705,3.91303182
0.4,220000,14.2,1,4.34050703,3.91303182
0.6,220000,14.2,0.7,4.34194756,4.69563818
0.5,220000,14.3,0.5,4.34302187,4.69563818
0.6,220000,14.8,0.6,4.3454175,4.69563818
0.4,230000,14.8,1.1,4.3461585,4.69563818
0.7,220000,14.1,0.6,4.34633017,3.91303182
0.6,210000,14.4,0.9,4.34633684,3.91303182
0.5,220000,14.1,1.1,4.34732485,3.91303182
0.6,210000,14.6,0.7,4.34949732,4.69563818
0.6,220000,14.2,0.8,4.35005808,3.26085973
0.4,230000,14.1,1.1,4.35012579,4.69563818
0.5,230000,14.8,0.8,4.35097265,4.69563818
0.3,230000,14.7,1.1,4.35204077,3.91303182
0.5,220000,15,0.7,4.35305786,2.71738291
0.7,220000,14.9,0.7,4.35380459,3.91303182
0.4,230000,14.9,0.5,4.35382557,3.26085973
0.6,210000,14.6,0.9,4.35543585,3.26085973
0.7,210000,14.4,0.9,4.35550213,4.69563818
0.6,220000,14.6,0.8,4.35706282,2.71738291
0.4,230000,14.8,0.9,4.35843372,2.71738291
0.5,230000,14.8,0.9,4.35962391,2.71738291
0.3,220000,14.8,0.9,4.36102104,4.69563818
0.5,210000,14.7,0.8,4.36174583,3.26085973
0.6,230000,14.6,0.6,4.36375618,2.2644856
0.4,230000,14.2,1.1,4.36434221,3.26085973
0.7,210000,15,0.9,4.36459875,2.71738291
0.5,220000,14.8,1.1,4.3654213,4.69563818
0.5,230000,14.3,0.8,4.36599874,3.26085973
0.5,230000,14.4,0.9,4.36929321,2.71738291
0.7,210000,14.5,0.8,4.36966848,5.6347661
0.4,230000,15,0.7,4.37077379,3.26085973
0.5,220000,14.5,1,4.37232733,6.7617197
0.7,220000,14.7,1,4.37267828,2.2644856
0.4,220000,14.3,0.5,4.37286854,4.69563818
0.5,220000,14.6,1.1,4.37298203,3.26085973
0.6,220000,14.6,0.7,4.37323666,4.69563818
0.7,200000,14.4,1.1,4.37432146,3.91303182
0.3,230000,14.6,0.9,4.375175,3.26085973
0.7,210000,15,0.8,4.37522268,3.26085973
0.4,220000,15,1.1,4.37543201,3.26085973
0.7,230000,14.9,0.5,4.37692642,2.71738291
0.4,230000,14.2,0.5,4.37890148,3.26085973
0.6,210000,14.8,0.5,4.37903643,4.69563818
0.3,230000,14.3,0.7,4.37977219,3.26085973
0.4,220000,14.2,0.9,4.3805027,4.69563818
0.7,230000,14.4,0.6,4.38332367,2.2644856
0.7,220000,15,0.6,4.38345051,3.91303182
0.6,210000,14.4,1.1,4.38366747,5.6347661
0.5,220000,15,1.1,4.38381433,3.91303182
0.7,210000,14.7,0.8,4.38495779,3.91303182
0.3,230000,14.7,0.6,4.38579273,3.91303182
0.7,220000,14.6,0.9,4.38684225,3.91303182
0.4,220000,14.3,1,4.38703442,4.69563818
0.4,220000,14.8,0.8,4.38796282,4.69563818
0.5,230000,14.2,0.8,4.38911867,2.2644856
0.4,230000,14.7,0.8,4.38922215,3.91303182
0.6,220000,14.3,0.7,4.38928127,3.26085973
0.5,230000,14.7,0.6,4.38932848,2.2644856
0.6,210000,14.5,1,4.39148855,3.91303182
0.6,220000,14.7,1,4.39176941,2.2644856
0.4,230000,14.9,0.8,4.39426899,3.91303182
0.6,210000,15,0.9,4.39504957,4.69563818
0.5,220000,14.6,0.5,4.39776611,4.69563818
0.6,220000,14.7,0.6,4.39787769,4.69563818
0.7,230000,14.5,0.6,4.39821577,1.88707125
0.5,230000,14.2,1.1,4.39879179,3.26085973
0.7,230000,15,0.5,4.40215254,3.26085973
0.4,230000,14.9,0.9,4.40292454,3.26085973
0.5,220000,14.5,0.8,4.40526819,8.11406422
0.5,220000,14.4,0.7,4.40714788,3.91303182
0.4,230000,15,0.9,4.40722179,2.71738291
0.7,210000,14.9,0.8,4.40733767,3.91303182
0.5,230000,15,0.5,4.41074753,3.26085973
0.6,230000,14.7,0.6,4.41114426,3.26085973
0.7,210000,14.7,0.9,4.41119003,4.69563818
0.4,230000,14.6,0.6,4.41248035,3.26085973
0.4,220000,14.5,0.8,4.41284227,3.91303182
0.5,230000,14.4,0.8,4.41289949,3.26085973
0.7,220000,14.8,0.5,4.41349506,4.69563818
0.5,230000,14.2,0.5,4.41477203,3.91303182
0.7,210000,14.9,1,4.41488743,4.69563818
0.3,230000,14.4,1,4.41579342,3.26085973
0.4,220000,14.2,0.6,4.41674042,3.26085973
0.6,210000,14.5,0.8,4.41694355,4.69563818
0.7,210000,14.1,0.6,4.41827965,5.6347661
0.5,230000,14.6,0.8,4.41894865,3.26085973
0.5,220000,14.9,1,4.41920137,3.26085973
0.4,220000,14.8,1.1,4.41935539,4.69563818
0.4,220000,14.4,0.5,4.41987276,4.69563818
0.5,220000,14.2,1.1,4.41990423,3.91303182
0.7,230000,14.3,0.6,4.42076349,2.2644856
0.7,220000,15,0.5,4.42183924,4.69563818
0.5,200000,14.6,0.6,4.422225,5.6347661
0.5,210000,14.6,0.6,4.42427349,5.6347661
0.5,210000,14.2,0.8,4.42502546,3.91303182
0.5,230000,14.7,0.7,4.42520237,4.69563818
0.4,230000,14.2,1,4.42661095,2.71738291
0.6,210000,14.1,0.7,4.42681789,3.91303182
0.5,230000,15,1.1,4.42687559,2.71738291
0.5,230000,14.6,1,4.42768526,2.2644856
0.4,220000,14.5,0.5,4.4277997,6.7617197
0.7,210000,14.8,0.7,4.42932844,4.69563818
0.6,210000,14.7,1,4.42954874,4.69563818
0.5,220000,14.9,1.1,4.43074751,3.91303182
0.5,210000,14.9,0.7,4.43127823,4.69563818
0.6,210000,14.3,0.9,4.43314266,3.26085973
0.3,220000,14.3,1,4.43316317,4.69563818
0.7,210000,15,0.7,4.43485165,3.91303182
0.3,230000,14.9,1,4.43548965,2.71738291
0.3,210000,14.7,1.1,4.4365716,3.91303182
0.7,220000,14.6,0.5,4.43668413,3.26085973
0.5,220000,14.6,1,4.43708706,3.91303182
0.6,220000,14.6,0.5,4.43730021,2.71738291
0.5,230000,14.6,0.7,4.43959427,3.91303182
0.7,210000,14.8,0.8,4.43960571,3.91303182
0.4,220000,15,0.5,4.44008398,3.91303182
0.5,210000,14.1,0.5,4.44328213,4.69563818
0.3,230000,14.8,0.8,4.44346619,3.91303182
0.7,200000,14.2,0.6,4.4456377,5.6347661
0.7,210000,14.9,0.7,4.44740438,3.91303182
0.4,230000,14.8,1,4.44996071,2.2644856
0.4,210000,14.1,1,4.45012665,6.7617197
0.6,220000,15,0.7,4.45081854,2.71738291
0.4,220000,14.7,0.5,4.45100355,2.71738291
0.5,220000,14.7,1.1,4.4520359,4.69563818
0.3,220000,14.7,1.1,4.45368624,2.71738291
0.7,220000,14.2,0.6,4.45456219,3.26085973
0.7,230000,14.1,0.5,4.45604992,3.26085973
0.3,230000,14.9,1.1,4.45657158,3.26085973
0.6,210000,14.2,1,4.45677519,3.91303182
0.4,230000,15,1.1,4.45683718,2.71738291
0.5,220000,14.4,1.1,4.45793247,4.69563818
0.4,220000,14.5,0.9,4.45804787,3.26085973
0.7,210000,14.2,0.7,4.45808935,3.26085973
0.7,210000,14.5,1,4.45849657,4.69563818
0.4,210000,14.2,0.5,4.45981836,4.69563818
0.6,210000,14.7,0.8,4.46042347,4.69563818
0.5,210000,14.2,0.9,4.46048355,5.6347661
0.6,210000,14.7,0.9,4.46123362,3.91303182
0.4,220000,14.1,0.5,4.46366501,2.2644856
0.5,220000,14.6,0.9,4.46536016,4.69563818
0.6,230000,14.5,0.7,4.46612644,2.2644856
0.7,210000,14.8,1,4.46625805,4.69563818
0.6,220000,14.7,0.5,4.46631193,3.26085973
0.3,230000,14.2,1.1,4.46676588,3.26085973
0.5,220000,14.9,0.7,4.46703815,3.26085973
0.3,220000,15,1.1,4.46790934,5.6347661
0.4,230000,14.6,1,4.46850014,3.91303182
0.3,230000,14.2,0.7,4.46983194,3.91303182
0.3,220000,14.3,0.9,4.47001171,3.26085973
0.6,210000,15,0.7,4.47005653,3.91303182
0.7,200000,14.3,0.5,4.47016096,6.7617197
0.5,230000,14.4,0.6,4.47143316,2.2644856
0.6,210000,14.9,0.8,4.47171259,2.71738291
0.6,200000,14.4,1.1,4.47265005,3.26085973
0.6,210000,14.6,1,4.47350407,5.6347661
0.7,210000,14.8,0.6,4.47413445,4.69563818
0.5,230000,14.3,0.7,4.47511673,3.91303182
0.5,230000,14.2,1,4.47758627,3.26085973
0.5,230000,14.9,0.5,4.47761631,2.2644856
0.7,210000,15,1,4.477736,3.26085973
